Unnamed: 0,ts,id.orig_h,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR
1561,1545410195.968509,192.168.1.195,3.090494,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1562,1545409900.988055,192.168.1.195,1.100623,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1563,1545409902.040705,192.168.1.195,1.078134,75,243,0.0,8.0,499.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1564,1545410203.138937,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1565,1545410205.970332,192.168.1.195,3.088746,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1567,1545410213.139012,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1568,1545410215.972404,192.168.1.195,3.086751,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1569,1545410223.139084,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1570,1545410225.974227,192.168.1.195,3.084998,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1571,1545410233.139165,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1572,1545410235.976295,192.168.1.195,3.083002,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1573,1545410243.139229,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1574,1545410245.981139,192.168.1.195,3.158183,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1575,1545410253.219254,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1576,1545410255.984437,192.168.1.195,3.154721,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1577,1545410263.219332,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1578,1545410267.026163,192.168.1.195,3.153218,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1580,1545410274.259307,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1581,1545410277.028234,192.168.1.195,3.150967,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1582,1545410284.259377,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1584,1545410287.030068,192.168.1.195,3.149208,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1585,1545410294.259209,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1586,1545410300.173588,192.168.1.195,1.01917,60,124,0.0,5.0,328.0,4.0,328.0,C&C,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1587,1545410301.174768,192.168.1.195,1.017923,60,124,0.0,5.0,328.0,4.0,328.0,C&C,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1588,1545410302.1757,192.168.1.195,1.031165,60,124,0.0,5.0,328.0,4.0,328.0,C&C,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1589,1545410309.70967,192.168.1.195,3.109732,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1590,1545410316.899354,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1591,1545410023.122899,192.168.1.195,4.085937,75,243,0.0,9.0,567.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1593,1545410324.939267,192.168.1.195,3.160204,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1594,1545410027.163095,192.168.1.195,4.655607,75,243,0.0,9.0,567.0,7.0,615.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1595,1545410031.774713,192.168.1.195,2.084063,75,243,0.0,8.0,507.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1596,1545410332.17941,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1598,1545410334.941086,192.168.1.195,3.158217,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1599,1545410342.179473,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1600,1545410356.292203,192.168.1.195,3.087249,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1601,1545410363.459393,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1602,1545410366.296019,192.168.1.195,3.083497,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1603,1545410073.831493,192.168.1.195,1.056382,75,243,0.0,8.0,511.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1604,1545410074.888625,192.168.1.195,1.090147,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1605,1545410373.459459,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1606,1545410376.297836,192.168.1.195,3.081746,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1607,1545410383.459515,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1608,1545410386.299903,192.168.1.195,3.15971,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1609,1545410393.539537,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1610,1545410396.301716,192.168.1.195,3.157957,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1612,1545410403.539617,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1613,1545410406.304542,192.168.1.195,3.154946,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1614,1545410413.539665,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1615,1545410416.306352,192.168.1.195,3.1532,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1617,1545410423.539734,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1618,1545410426.308415,192.168.1.195,3.151201,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1619,1545410433.539549,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1620,1545410436.315975,192.168.1.195,3.14371,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1621,1545410443.53961,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1622,1545410446.323286,192.168.1.195,3.136467,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1625,1545410453.539686,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1626,1545410456.32511,192.168.1.195,3.134713,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1627,1545410463.539744,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1631,1545410471.489716,192.168.1.195,3.090003,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1632,1545410478.659889,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1633,1545410481.491548,192.168.1.195,3.088236,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1635,1545410488.659727,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1637,1545410491.493591,192.168.1.195,3.086259,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1638,1545410498.659766,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1640,1545410501.499401,192.168.1.195,3.080499,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1641,1545410509.856646,192.168.1.195,3.12324,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1643,1545410517.059802,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1647,1545410519.858478,192.168.1.195,3.121468,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1648,1545410527.921619,192.168.1.195,3.138466,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1650,1545410535.140019,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1651,1545410537.923681,192.168.1.195,3.136228,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1652,1545410545.14009,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1653,1545410547.929739,192.168.1.195,3.130231,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1656,1545410555.14015,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1657,1545410557.93981,192.168.1.195,3.120223,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1658,1545410265.986507,192.168.1.195,1.082633,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1659,1545410565.140214,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1661,1545410567.941859,192.168.1.195,3.118218,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663,1545410575.140006,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664,1545410577.945159,192.168.1.195,3.114978,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1667,1545410585.140064,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1669,1545410591.987168,192.168.1.195,3.152957,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1670,1545410297.032125,192.168.1.195,1.08713,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1671,1545410298.076529,192.168.1.195,1.082634,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1672,1545410299.118187,192.168.1.195,1.101124,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1674,1545410599.220054,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1675,1545410601.989233,192.168.1.195,3.150952,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1676,1545410303.176881,192.168.1.195,4.182374,75,243,0.0,9.0,567.0,7.0,615.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677,1545410307.31528,192.168.1.195,2.434123,75,243,0.0,8.0,507.0,7.0,615.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678,1545410610.056884,192.168.1.195,3.083248,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1679,1545410617.22031,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1681,1545410319.71174,192.168.1.195,4.158635,75,243,0.0,10.0,631.0,7.0,615.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1682,1545410323.870876,192.168.1.195,1.108381,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1683,1545410620.058705,192.168.1.195,3.081484,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1687,1545410627.220119,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1689,1545410630.060752,192.168.1.195,3.159452,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1690,1545410637.300146,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1691,1545410344.945403,192.168.1.195,4.083928,75,243,0.0,9.0,567.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1692,1545410644.301146,192.168.1.195,3.159204,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1693,1545410348.980364,192.168.1.195,2.089058,75,243,0.0,8.0,507.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1694,1545410351.020947,192.168.1.195,1.108372,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1696,1545410352.088841,192.168.1.195,4.250586,75,243,0.0,9.0,567.0,7.0,615.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1698,1545410651.540281,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1699,1545410654.304454,192.168.1.195,3.155952,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1701,1545410661.540336,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1702,1545410664.306259,192.168.1.195,3.154205,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1703,1545410671.540395,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1704,1545410674.312071,192.168.1.195,3.148202,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1707,1545410681.540456,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1708,1545410684.313872,192.168.1.195,3.146459,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1710,1545410691.54026,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1711,1545410695.374075,192.168.1.195,3.126233,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1712,1545410702.580478,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1713,1545410705.38088,192.168.1.195,3.119473,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1715,1545410712.58053,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1716,1545410715.382934,192.168.1.195,3.117492,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1721,1545410722.580587,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1722,1545410725.38599,192.168.1.195,3.114477,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1725,1545410732.580398,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1726,1545410737.479856,192.168.1.195,3.100733,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1729,1545410744.660518,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1731,1545410747.48166,192.168.1.195,3.09875,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1733,1545410754.660579,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1734,1545410757.491228,192.168.1.195,3.089224,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1735,1545410466.327167,192.168.1.195,1.08262,75,234,0.0,9.0,551.0,7.0,606.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1736,1545410467.362812,192.168.1.195,2.076821,75,243,0.0,8.0,507.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,1545410764.660635,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1738,1545410469.399905,192.168.1.195,1.079886,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1739,1545410470.436315,192.168.1.195,1.09338,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1740,1545410771.705117,192.168.1.195,3.115484,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1743,1545410778.900533,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1744,1545410781.706936,192.168.1.195,3.113723,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1745,1545410788.900574,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1748,1545410795.935319,192.168.1.195,3.125224,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1750,1545410803.140718,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1751,1545410508.659842,192.168.1.195,1.196053,75,243,0.0,8.0,511.0,7.0,615.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1752,1545410805.937126,192.168.1.195,3.123472,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1756,1545410813.140523,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1757,1545410815.938929,192.168.1.195,3.121725,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1759,1545410527.059869,192.168.1.195,0.910223,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1760,1545410823.140579,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1761,1545410825.940995,192.168.1.195,3.119712,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1764,1545410833.140633,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1765,1545410835.943037,192.168.1.195,3.117724,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1768,1545410843.140694,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1769,1545410845.946102,192.168.1.195,3.114467,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1771,1545410853.140743,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1773,1545410855.953143,192.168.1.195,3.107478,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1774,1545410863.140807,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1776,1545410868.320347,192.168.1.195,3.140479,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1779,1545410875.540737,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1780,1545410878.32241,192.168.1.195,3.138215,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1782,1545410885.540791,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1784,1545410587.94697,192.168.1.195,4.083176,75,243,0.0,9.0,567.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785,1545410888.324221,192.168.1.195,3.136466,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1787,1545410895.540844,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1788,1545410898.331006,192.168.1.195,3.129718,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1790,1545410609.220112,192.168.1.195,0.879998,75,243,0.0,7.0,447.0,6.0,563.0,C&C,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1791,1545410905.540649,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1792,1545410908.333074,192.168.1.195,3.127717,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1793,1545410915.54071,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1795,1545410918.334878,192.168.1.195,3.125953,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1797,1545410925.540757,192.168.1.195,0.0,0,0,0.0,1.0,60.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1798,1545410928.339927,192.168.1.195,3.120972,0,0,0.0,3.0,180.0,0.0,0.0,C&C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
